Date,Open,High,Low,Close,Volume,intraday_return_pct,close_return_pct,vol_change_pct,vol_mean_7,vol_std_7,ret_mean_7,ret_std_7,vol_z_7,price_z_7,anomaly_statistical,anomaly_absolute,anomaly_any
2023-01-16,1128.7791493112115,1131.951774613395,1107.917221092014,1115.723388671875,13623855,-1.156626665836559,-0.9523522608857027,-33.92438752944371,12651465.142857144,5094641.0897028,-0.47447246643998314,1.472553078020418,0.1908652327066246,-0.46324591593914505,False,False,False
2023-01-17,1122.0686670526488,1133.481062404078,1118.6906511572718,1131.5638427734375,10751000,0.8462205566910408,1.4197474268616395,-21.0869463892562,13280237.0,4413293.447608826,-0.4115371306946116,1.5249220234668561,-0.5730951340592071,0.8248013131361202,False,False,False
2023-01-18,1129.1444306357287,1137.178689301756,1123.1414974309203,1129.692138671875,13448286,0.04850646394615459,-0.16540861689031683,25.088698725699942,13669598.857142856,4267888.8573822,-0.6936554406623207,1.1312402839375129,-0.051855346879535025,0.6560603570668727,False,False,False
2023-01-19,1128.8705038207283,1132.6366004638107,1121.4524163802744,1128.4825439453125,11940054,-0.03436708409890879,-0.10707295245805382,-11.215050007116146,14225729.142857144,3617171.7734859004,-0.43762854610121316,1.0304188490102355,-0.6318956593688163,0.39135683745464817,False,False,False
2023-01-20,1129.8291140692525,1129.8291140692525,1112.596474928504,1115.0615234375,14930286,-1.307064090299879,-1.1892980161563704,25.043705832486186,14714405.285714285,3414448.387640268,-0.4768775089298218,1.0616067455123868,0.06322564870717233,-0.7820095198899342,False,False,False
2023-01-23,1117.960272105855,1125.811961602633,1107.004299933337,1109.4237060546875,10954118,-0.7635840256727111,-0.5056059476819086,-26.631559502611,13752311.714285715,3385367.4256813293,-0.284669026257205,0.8084635328298203,-0.8265553963385697,-0.5923767491889045,False,False,False
2023-01-24,1113.851719292168,1115.51790607312,1089.8171651533376,1102.873046875,16488755,-0.9856493666988854,-0.5904560308146678,50.5256288091839,13162336.285714285,2108325.5237219813,-0.47893774456710675,0.7868418604878015,1.5777538510340396,-0.6439815261196749,False,False,False
2023-01-25,1101.2753294802073,1102.302402806859,1086.461976225218,1087.6259765625,12385018,-1.2394133013176392,-1.382486439006081,-24.888094947132156,12985359.57142857,2115112.2104094815,-0.49076440677868965,0.7992498972292332,-0.28383438404544314,-0.936689384802297,False,False,False
2023-01-27,1088.470529311336,1089.817098907081,1055.260297818003,1066.9923095703125,25830975,-1.9732477051640933,-1.8971289245408918,108.56630971388172,15139641.714285715,5072362.2071448015,-0.8935455870437087,0.7196528761080322,2.107762192269066,-1.5003095992050242,False,False,False
2023-01-30,1064.4132886312711,1082.764407064242,1050.3987961919847,1077.218017578125,21772103,1.2029846943492648,0.9583675454915452,-15.713197043472038,16328758.42857143,5561834.511437774,-0.7286201255575503,1.034808828692681,0.9786958889615411,1.8666296289210202,False,False,False
2023-01-31,1087.3749062182637,1089.9541811505658,1068.6585300710096,1074.5245361328125,22691594,-1.1817791648460054,-0.25004051188896037,4.2232530316432815,17864692.714285713,5631981.738742399,-0.8925361370928497,0.996683039644725,0.8570520128838551,-0.2902056283171614,False,False,False
2023-02-01,1086.43914786492,1086.43914786492,1052.2246622437708,1068.156494140625,19347800,-1.6828051308924385,-0.5926381183538054,-14.735826844072742,18495766.14285714,5494184.783076231,-0.9462134286060725,1.0322132682004503,0.15507921389309345,-0.7136041794643196,False,False,False
2023-02-02,1058.1590377354637,1071.85391093282,1054.9635914721293,1062.2447509765625,13662663,0.3861152336649244,-0.5534529066191451,-29.38389377603655,18882701.14285714,4942178.956067497,-0.7819706772721247,1.1507752301692935,-1.0562220003078842,1.0150426254527645,False,False,False
2023-02-03,1072.3105805967245,1072.3105805967245,1046.7467660021255,1063.1806640625,24699575,-0.8514246431424642,0.08810710385502851,80.7815577387805,20055675.42857143,5244437.682172754,-0.7627957167640645,1.1479305200593413,0.8854904668262963,-0.07720757034477845,False,False,False
2023-02-06,1056.7896118119152,1059.528634971871,1052.5899131464937,1055.1690673828125,14837879,-0.15334598400566846,-0.7535498857808909,-39.92658173268163,20406084.14285714,4700206.909050996,-0.6076432428623543,1.1461693808109332,-1.1846723454098746,0.3963613637412502,False,False,False
2023-02-07,1055.4202857843334,1062.4502927137798,1046.7467924098464,1052.6356201171875,15135435,-0.26384424334581125,-0.24009870493160168,2.0053809577500914,18878149.85714286,4369589.783040366,-0.36344274831688544,0.97622662421075,-0.8565368931585776,0.10202395888515806,False,False,False
2023-02-08,1055.8766387784026,1077.2863960062462,1053.137736379797,1073.6572265625,21160332,1.683964502204412,1.9970449454268069,39.80656651097243,18790754.0,4307741.355619898,-0.29473134719472155,1.1122981652677388,0.5500743439270416,1.7789257513724712,False,False,False
2023-02-09,1074.341987106508,1082.284961068636,1065.463103759131,1075.52880859375,13172763,0.11046961782052692,0.17431839370580793,-37.747843464837885,17430921.0,4373043.623091472,-0.1101243782423598,1.045786714320596,-0.9737286812130506,0.2109359327692334,False,False,False
2023-02-10,1075.0039060071294,1075.0039060071294,1059.6655455942528,1066.6728515625,10790445,-0.7749789929204399,-0.8234049111923936,-18.085180762760245,16208441.714285715,4910895.545531005,0.01956507003935429,0.8576120479787871,-1.1032604265460666,-0.9264609386404599,False,False,False
2023-02-13,1068.293381324993,1072.7670546240697,1056.127767130611,1060.6014404296875,10352493,-0.720021393913849,-0.5691914933354525,-4.058701934906295,15735560.285714285,5337714.843740369,-0.13845444818618477,0.880419264447103,-1.0084966026289512,-0.660556815613166,False,False,False
2023-02-14,1063.6143185684562,1087.329254712915,1060.738368480938,1085.5946044921875,14321920,2.066565440122613,2.3565085912361505,38.3427160974656,14253038.142857144,3587174.241877797,0.2784012779945405,1.1393151320750545,0.0192022613060464,1.5695079541963581,False,False,False
2023-02-15,1084.6358877756606,1112.5735854842064,1083.2664969637603,1110.1768798828125,33503591,2.354798729694494,2.2644065555321946,133.9322590825811,16919568.42857143,8141211.7686762465,0.6367076656659922,1.3549028395737106,2.037045963505887,1.2680548109036807,False,False,False
2023-02-16,1118.1656324865594,1124.7163944448255,1107.0270912647763,1109.3095703125,17264487,-0.7920170247376871,-0.0781235482407161,-48.46974164649992,17223718.714285713,8103129.635419324,0.5612544111814387,1.4262408850405515,0.005031177773102184,-0.9488379207981049,False,False,False
2023-02-17,1104.7217922905263,1117.2754874405753,1100.4306882070916,1113.9429931640625,11809520,0.8347079724404625,0.41768528601597854,-31.59646156876831,15887888.42857143,8116750.016902865,0.4399320497865887,1.3488416924054385,-0.502463229750622,0.29267772851079027,False,False,False
2023-02-20,1116.13425652598,1118.3026298698114,1100.2025445254703,1102.16552734375,8836937,-1.25152768141964,-1.0572772478113612,-25.171073845507696,15268484.714285715,8514185.89030153,0.24536100703799338,1.4946420285198911,-0.755391977242576,-1.0015031424882166,False,False,False
2023-02-21,1106.547846833629,1116.9558691842672,1101.22954869757,1111.158447265625,13311592,0.4166652571950918,0.815931881261811,50.6358141967064,15628648.57142857,8344826.058025596,0.4155958999116408,1.4253140449185884,-0.27766385486251727,0.0007502608195459533,False,False,False
2023-02-22,1107.4380609994967,1109.2868172204335,1084.2023673241313,1085.9598388671875,11024335,-1.9394513236184427,-2.2677781427524635,-17.182445195135188,15724626.0,8277621.798306325,0.24139162423955596,1.6448562064426433,-0.5678310889924593,-1.325856290243475,False,False,False
2023-02-23,1085.5490279902117,1093.1953270218976,1077.9483712962124,1080.7557373046875,9851910,-0.4415545094631524,-0.4792167607163611,-10.634881831874665,15086053.142857144,8571084.313471654,-0.11691122570126763,1.4416310829902386,-0.6106745601172476,-0.2251916510349569,False,False,False
2023-02-24,1082.8100022510873,1093.8344379808216,1080.9840672539892,1088.1510009765625,9434053,0.4932535453469774,0.6842678152528814,-4.241380605385148,11647547.714285715,2908524.4160112236,-0.3828462520366271,1.0196161004076951,-0.7610370062910873,0.8592447657832144,False,False,False
2023-02-27,1087.3750050988056,1090.8672478016565,1073.543202799622,1080.91552734375,11199715,-0.5940432440295619,-0.6649328655966902,18.7158371910779,10781151.714285715,1535856.9090290037,-0.35456428336403784,1.0090660957203341,0.27252752730650454,-0.23732732838929552,False,False,False
2023-02-28,1075.5516247048565,1080.5274845520237,1056.1734344203933,1060.2362060546875,21994038,-1.4239594175102237,-1.913130190652368,96.38033646391895,12236082.857142856,4546182.350466888,-0.6772310533569931,0.9228332150230867,2.14640645504574,-0.8091693623473983,False,False,False
2023-03-01,1070.0280642112666,1070.712820002187,1060.5557097259696,1069.982421875,11551145,-0.004265527026176992,0.9192494808849982,-47.48056268703365,12623826.857142856,4317969.685423999,-0.49905074558649826,0.9138339824228056,-0.24842273922484134,0.5414388478403048,False,False,False
2023-03-02,1066.8325430044117,1073.5202315216086,1059.8024162422653,1061.8338623046875,9333535,-0.4685534512892664,-0.7615601344210132,-19.198183383552024,12055533.0,4471417.886279307,-0.6255105610842637,0.8226993149832452,-0.6087550010372639,0.19078308069114394,False,False,False
2023-03-03,1072.3789987479975,1092.6018137297042,1068.909698230002,1088.927001953125,14643807,1.543111458210888,2.5515422525358655,56.89454210007248,12572600.42857143,4541030.525230968,-0.12800159225150212,0.940290725776078,0.4561093698711096,1.7772301742986147,False,False,False
2023-03-06,1095.5918675399987,1106.8216933590497,1095.5918675399987,1099.5633544921875,10171916,0.36249693611784717,0.9767736974090058,-30.53776248211958,12618315.57142857,4510584.765931808,-0.013137100025645079,0.944704213612516,-0.5423686059302307,0.3976207904345856,False,False,False
2023-03-08,1099.5632986303585,1104.265304210858,1088.7443751303776,1103.5120849609375,15782657,0.35912314784402755,0.3591180492345192,55.15913619420372,13525259.0,4400529.389711854,-0.03229858538320934,0.9340210897046871,0.5129832799839144,0.4190716221953769,False,False,False
2023-03-09,1102.8958764013148,1103.3066574341256,1075.095225544964,1076.9896240234375,16235128,-2.348930024329033,-2.4034590376451392,2.8668873688378227,14244603.714285715,4368466.375318611,-0.2829966968545624,1.2809924366681587,0.4556574584070383,-1.6127599729221909,False,False,False
2023-03-10,1068.8868957671646,1070.0280749321848,1056.8124450060086,1060.3046875,13334091,-0.8029107945050551,-1.5492198022396542,-17.868888991820697,13007468.42857143,2725275.7194423624,-0.19427546499668116,1.2082400614764197,0.11984936756982645,-0.5037370874498621,False,False,False
2023-03-13,1063.1805534779228,1070.027990166369,1038.5297089513685,1042.866455078125,12771592,-1.9106913057566202,-1.6446435281721739,-4.218502783579325,13181818.0,2654704.686383552,-0.4666220048153159,1.3631969394628365,-0.1545279224857369,-1.0593255157324042,False,False,False
2023-03-14,1040.812257084253,1052.2018311560978,1035.8136967949142,1038.9635009765625,16027522,-0.17762628131124616,-0.37425253085450194,25.49353283443443,14138101.857142856,2204999.596785428,-0.4250609805327416,1.3675561500420685,0.8568800400742232,0.18093202185071808,False,False,False
2023-03-15,1042.6839083296516,1049.1660857467195,1016.8004787547293,1021.2056884765625,21728555,-2.0598975088717464,-1.709185402885538,35.570270937703285,15150208.714285715,3636868.124302643,-0.9397765472588322,1.166599178842621,1.8087942869734,-0.9601592234311207,False,False,False
2023-03-16,1023.9218900002587,1028.9432712307178,1005.2967990221152,1016.11572265625,18363159,-0.762379183436223,-0.4984270923819256,-15.488356220650656,16320386.285714285,3036316.322729773,-1.1004731357665567,1.0263618358662718,0.6727799402827628,0.3294100974097259,False,False,False
2023-03-17,1024.7208434439497,1028.007574780085,1010.0901194945558,1014.8377075195312,34014213,-0.9644710544973902,-0.12577456565457945,85.23072745816773,18924894.285714287,7309963.73025725,-1.2895580218153306,0.8122310123759819,2.0642125284190285,0.40023954067818523,False,False,False
2023-03-20,1011.1400066065017,1013.4224856028961,995.1625932582816,1004.8631591796875,19524589,-0.6207693678227648,-0.982871277440367,-42.598733652899746,19394817.285714287,7213325.817808001,-1.0426779280287206,0.6900091863922987,0.01799055214798934,0.6114535408026921,False,False,False
2023-03-21,1012.9430039303461,1038.0732119172073,1012.0528577510236,1036.1102294921875,21400360,2.2871203485240197,3.1095846262299442,9.607223998415538,20547141.42857143,6710529.761503296,-0.6012449075959958,1.4446858117108317,0.1271462316318574,1.9993034005778347,False,False,False
2023-03-22,1043.0948141638403,1046.0392280531037,1036.2473765076484,1039.26025390625,10920094,-0.36761377829915887,0.3040240627299351,-48.972381773016906,20282641.714285713,7093640.469508993,-0.38080526081635846,1.3242910516678896,-1.3198508938434779,0.009961165636953801,False,False,False
2023-03-23,1035.3343603002547,1036.2016854580306,1023.9447859117854,1026.1131591796875,16249370,-0.8906495789334193,-1.265043541995059,48.80247367834014,20314334.285714287,7071923.555731998,-0.4826657319052403,1.3334486228808018,-0.5748031993953776,-0.30596142965505846,False,False,False
2023-03-24,1024.9489888672188,1027.117362031003,1003.3795441878093,1005.7989501953125,12375945,-1.8683894398560288,-1.9797240492086643,-23.837385695568504,18978247.14285714,7622277.862931071,-0.4553074363315664,1.2971662808678592,-0.8661849202540476,-1.0893607275846322,False,False,False
2023-03-27,1012.2812223607901,1028.9432703448797,1004.3838307288752,1021.4338989257812,14054323,0.9041634244331541,1.5544805179437349,13.561614890822483,18362699.14285714,7850786.787294787,-0.21722992092165544,1.381601956746557,-0.5487827219852083,0.8116616655606833,False,False,False
2023-03-28,1024.8349561252708,1030.0846702786253,1021.1829653124684,1026.2044677734375,12576424,0.13363240978280344,0.4670462623840299,-10.515618575152995,15300157.857142856,3929930.007836336,-0.06035799745305629,1.3444588293006063,-0.6930743936181287,0.14428884173178766,False,False,False
2023-03-29,1022.095796356596,1024.7435346224438,1009.3595932977563,1020.1329345703125,18804065,-0.1920428391624732,-0.5916494610765488,49.51837660689557,15197225.857142856,3808400.386155388,0.0008886494984139444,1.3242884374424713,0.9470745659960081,-0.1456869086869667,False,False,False
2023-03-31,1029.3999027039445,1069.7770709600845,1029.2629756900762,1064.116455078125,28171201,3.3725039494359677,4.31154793824382,49.81442044579192,16164488.857142856,5920577.883430846,0.15594344962869222,1.6580651175945182,2.0279628744448703,1.939948235853237,False,False,False
2023-04-03,1070.4846960590223,1072.3106311531849,1056.7896998650788,1064.299072265625,10293043,-0.5778339303840244,0.017161391183129204,-63.46253395444518,16074910.142857144,6017107.326282079,0.12591199933085429,1.6709819199877771,-0.960904771899708,-0.42115711803753475,False,False,False
2023-04-05,1071.8540232011114,1071.8540232011114,1053.8453439607506,1061.74267578125,16262928,-0.9433511654566271,-0.24019531267025496,57.99922335892311,16076847.0,6017175.024723341,0.11838320125611032,1.6764353529200615,0.03092497712554999,-0.633328547303288,False,False,False
2023-04-06,1058.2275373074351,1074.592970502133,1058.2275373074351,1068.8638916015625,18435046,1.0051103301649695,0.6707101431213225,13.356254175139926,16942432.85714286,5828923.949385552,0.5288831684019673,1.4446487962826389,0.2560701007283658,0.3296490904837404,False,False,False
2023-04-10,1072.7671126043012,1072.9496819536614,1059.779694186431,1061.2861328125,12961408,-1.0702210812493558,-0.70895451222589,-29.69148002125951,16786302.14285714,5932886.7230742285,0.2468282390187515,1.5481965376939797,-0.6446936072420419,-0.8506990476996135,False,False,False
2023-04-11,1065.4630510078462,1068.6584973689567,1060.920914302666,1066.5357666015625,10542367,0.10068069396696885,0.4946482976415201,-18.663412184849047,16495722.57142857,6216476.30484454,0.24212085104506084,1.5486481098376987,-0.9576736529646358,-0.09133137229794261,False,False,False
2023-04-12,1066.5357872569193,1080.8925957399235,1063.6599579243734,1071.23779296875,18179087,0.4408671296369736,0.44086907485252347,72.43838124777862,16406440.0,6182191.322407075,0.33253656087355327,1.5375111261329808,0.2867344130187496,0.07045839663995429,False,False,False
2023-04-13,1074.1365320735108,1079.9797173840186,1069.1151503508545,1075.27783203125,12378208,0.10625278292472093,0.3771374655578308,-31.909627804740694,14150298.142857144,3452119.068603889,-0.1340707486280534,0.7604153178333706,-0.5133340153223089,0.3160424651064648,False,False,False
2023-04-17,1106.9814803229494,1106.9814803229494,1072.333391852291,1080.73291015625,17929479,-2.3711842188219543,0.5073180123777998,44.84712972992537,15241217.57142857,3229442.9524652814,-0.3902636469763291,1.1414680636842145,0.8324226401086519,-1.7354148003510366,False,False,False
2023-04-18,1085.0923881243807,1085.0923881243807,1061.8110548039576,1068.36181640625,10405576,-1.5418568871402802,-1.1446948301233273,-41.96386855412809,14404453.0,3651806.020561528,-0.47576446435970815,1.210150438426698,-1.0950409133136552,-0.8809585890549163,False,False,False
2023-04-19,1067.768405195298,1076.3733137885806,1064.64142217666,1073.6800537109375,12273475,0.5536451993593255,0.4977936522083004,17.9509428406462,13524228.57142857,3237435.8491228437,-0.5402594830462287,1.127265226732229,-0.3863408047969359,0.9704057718311938,False,False,False
2023-04-20,1074.638679040759,1076.8755157885284,1064.595795217696,1070.9638671875,7007330,-0.3419578994252391,-0.2529791360144529,-42.90671549825946,12673646.0,4081966.6477906825,-0.43622188564278347,1.103559303585463,-1.3881338308010989,0.08541814283227082,False,False,False
2023-04-21,1073.0637661728558,1077.7884724738815,1066.5586465106753,1072.310546875,7647317,-0.07019334000459468,0.12574464263079843,9.133107760017012,12260067.42857143,4462790.843542465,-0.46063246192443535,1.0915279964167797,-1.033602198777913,0.3576995946980353,False,False,False
2023-04-24,1084.1794719407253,1086.8727319946267,1071.8539885727766,1076.4190673828125,12936186,-0.7157859707508912,0.3831465166304504,69.15979813573831,11511081.57142857,3674109.8154409,-0.6258686191227019,1.0173397570568785,0.3878774724103922,-0.08838478099815593,False,False,False
2023-04-25,1080.0709122812248,1086.7357798786459,1072.9952636709509,1084.65869140625,9236126,0.42476647346565033,0.765466189991515,-28.602402593778407,11062212.714285715,3741827.304672875,-0.5803666633311405,1.0616983597290037,-0.4880200409049498,0.9467219456318544,False,False,False
2023-04-26,1086.0054116702795,1089.2466212621475,1074.6158376300252,1078.2906494140625,8617834,-0.710379724936331,-0.5871009970824459,-6.6942785319299425,9731977.714285715,2252280.120283411,-0.34310887849033705,0.7279030986526123,-0.4946736883445558,-0.5045600810407759,False,False,False
2023-04-27,1084.1794457664448,1088.2878596252956,1079.1579437194785,1085.115234375,9167125,0.0863130741141881,0.6329077382472015,6.373886988308208,9555056.142857144,2239151.985410422,-0.11051316973969876,0.5078973986283125,-0.17324913421901478,0.38753150613777304,False,False,False
2023-04-28,1087.374995527852,1106.5022750107378,1087.2608896802224,1104.9500732421875,15565210,1.6162848866874973,1.827901612551952,69.79380121902996,10025304.0,3089418.139829129,0.0412924998786115,0.8090291573174874,1.7931875030378386,1.9467683859888518,False,False,False
2023-05-02,1112.1170391794083,1116.4994278601828,1108.4194062766874,1114.3310546875,12981805,0.199081160533731,0.8489959566938987,-16.597302574138094,10878800.42857143,2938269.464596102,0.11858379415846436,0.7919772564078312,0.7157289679412205,0.10164100764759118,False,False,False
2023-05-03,1116.1342091904096,1116.1342091904096,1101.549188303151,1104.7674560546875,7061872,-1.0184037942862616,-0.858236750432706,-45.60177109423535,10795165.42857143,3051722.4225726803,-0.016874842167488056,0.9029607339941186,-1.2233397772213395,-1.1091611344921417,False,False,False
2023-05-04,1105.2467632974385,1119.717677582049,1102.2567073883076,1117.503662109375,8635233,1.1089739611965699,1.1528404448272411,22.279658991270313,10180743.57142857,2980961.7560324203,0.24380514811072068,0.9305382746802707,-0.5184603822242939,0.929750915816029,False,False,False
2023-05-05,1114.3083172243437,1123.5979821409157,1112.0258380416835,1114.650634765625,8746585,0.030720181837465294,-0.25530362364671877,1.2895077642954167,10110809.142857144,3012393.0306657227,0.18751282073526568,0.9296850096132608,-0.4528705680067443,-0.16865135747754442,False,False,False
2023-05-08,1118.4167001177036,1133.7778823916174,1115.746261129747,1128.4140625,9153782,0.89388529170248,1.2347750322027062,4.655496973961837,10187373.142857144,2974697.8132107384,0.41669353739795295,0.8670803250502227,-0.3474608877133431,0.550343192572023,False,False,False
2023-05-09,1129.8290394334551,1135.2158009724574,1124.4652198090143,1131.9061279296875,6464721,0.18384095502394815,0.3094666705899529,-29.376502521034475,9801315.42857143,3288031.6115654823,0.4306260918136329,0.8616534495400907,-1.0147695712033697,-0.2864088073011335,False,False,False
2023-05-10,1136.6766978121202,1141.173192717246,1132.659447469911,1139.6895751953125,10872255,0.26506018720991537,0.6876407039037247,68.17825548851992,9130893.285714285,2222801.5828228756,0.23759399188826408,0.6850152738346236,0.7834085272128742,0.04009574146850655,False,False,False
2023-05-11,1140.7622816578707,1145.578272899187,1130.536707274967,1132.2486572265625,10557860,-0.7463101268509147,-0.6528898860441723,-2.891718415360933,8784615.42857143,1633627.647885917,0.10253809369045754,0.7804249867376972,1.0854643490659164,-1.0876743248440766,False,False,False
2023-05-12,1127.4553650769165,1135.4897449397138,1121.3839680276494,1134.097412109375,6955341,0.5891184022176719,0.1632817023904387,-34.121678067335615,8769396.714285715,1652735.8379926377,0.33218412176244805,0.6144736979057968,-1.0976077801332191,0.41813714945145414,False,False,False
2023-05-15,1136.6310244600713,1143.318592964205,1128.9846046154787,1136.334228515625,6833343,-0.026111898941639046,0.19723318141513513,-1.7540189618309165,8511983.857142856,1809958.0533962124,0.17002899888556103,0.5174265083381269,-0.9274473814423755,-0.3790700605138427,False,False,False
2023-05-16,1138.5024831085086,1141.058816015231,1118.4850597805391,1120.1513671875,8717229,-1.6118643738838117,-1.424128651766865,27.569024414550825,8507790.142857144,1809357.7908603756,-0.06462593764604997,0.8540762670791765,0.1157531463377761,-1.8115928235883483,False,False,False
2023-05-17,1124.3510275803587,1125.2639949628326,1108.8302198375738,1113.5321044921875,8798967,-0.9622371326020771,-0.5909257346114138,0.9376603505540482,8457102.285714285,1793141.90564548,-0.3297862839752724,0.792829283388773,0.1906512324592922,-0.7977137851461967,False,False,False
2023-05-18,1118.2112689036005,1121.6122266625744,1107.9856952056505,1111.1356201171875,10525531,-0.6327649329943387,-0.21521466380108878,19.62234885072305,9037218.0,1695347.6451443955,-0.44644426797788483,0.7642195539776852,0.8778807132936076,-0.24380515265105912,False,False,False
2023-05-19,1111.1355938507186,1116.5678769225615,1104.1967514891073,1114.7418212890625,8050447,0.32455331809201493,0.32455094648973226,-23.515051164639576,8634102.57142857,1511845.654665497,-0.43794524928044204,0.7737228417240137,-0.38605499815899363,0.9854931588596417,False,False,False
2023-05-22,1111.5691808774143,1125.720598669704,1110.3595382742935,1120.6990966796875,7434906,0.8213538085921509,0.5344085309131108,-7.646047480344875,8187966.285714285,1294734.8747981484,-0.21399325850286116,0.8880264612292393,-0.5816328117613183,1.1658966396810362,False,False,False
2023-05-23,1123.2784399572938,1126.6336347127256,1119.0786204739588,1120.4937744140625,6092034,-0.24790518932573685,-0.01832090935321995,-18.061721291432598,8064636.714285715,1462026.3418230813,-0.33356805729477673,0.8152321476103098,-1.3492251526918233,0.10507788268672115,False,False,False
2023-05-24,1116.545095308795,1124.8076864197674,1110.861658447196,1113.9658203125,8112254,-0.23100499989941442,-0.5825961955903014,33.16166653042316,8247338.285714285,1358777.041481877,-0.36283850028874465,0.805979043005615,-0.09941607901099289,0.16356938996540607,False,False,False
2023-05-25,1111.0672556833676,1117.9603357408223,1102.9187697829475,1113.8289794921875,11487863,0.24856495362391354,-0.012284113014715548,41.61123406638896,8643143.142857144,1837626.3238531752,-0.09706288207335532,0.6078521068027815,1.548040436848981,0.5686051456088945,False,False,False
2023-05-26,1122.0687058844728,1145.3500415058625,1118.7591533794464,1144.2088623046875,12626260,1.9731551467485817,2.7275177223661906,9.909562814250128,9189899.285714285,2380810.992835749,0.32227887211959594,0.8682596345450265,1.4433572108942239,1.9013624599674672,False,False,False
2023-05-29,1150.8278330032474,1154.9363674405995,1144.5282250956022,1150.645263671875,10010304,-0.01586417413071819,0.5625197967985551,-20.718375829422175,9116295.42857143,2340256.219097871,0.410407551957256,0.7822099205086631,0.3820131163985096,-0.5449582201805546,False,False,False
2023-05-30,1150.6454300892005,1158.451598350407,1147.7923008862115,1150.3487548828125,11342504,-0.025783373281641243,-0.02576891405403625,13.308287140929975,9586589.285714285,2419797.9451635764,0.3603594531895908,0.7996324204396862,0.7256451795056864,-0.4829004134911231,False,False,False
2023-05-31,1141.2414908293927,1145.7379850828543,1123.438083146388,1127.5008544921875,27107927,-1.2040077799151176,-1.986171610448051,138.994202691046,12397020.857142856,6858211.472203208,0.07102208340283821,0.9561370452958295,2.145006202051575,-1.3335220819976288,False,False,False
2023-06-01,1132.1802156805027,1134.34858906371,1122.068746948841,1124.46533203125,14592692,-0.6814183415681397,-0.26922573484918777,-46.16817434988666,13611400.57142857,6284312.126906556,0.009091633082494912,0.9935452195232057,0.15614937780858895,-0.6949960214010237,False,False,False
2023-06-02,1128.0032245554776,1133.4126870908076,1118.8733075639293,1120.79052734375,15800644,-0.6394216837961564,-0.32680462285678,8.277787265022795,14709742.0,5817547.736085239,-0.049253607474182504,1.0215908002355016,0.18751921763070792,-0.5776951751972763,False,False,False
2023-06-05,1126.268543700321,1133.8235582589482,1122.274114564264,1130.8563232421875,10908682,0.4073433079106897,0.8980978740330103,-30.960522874890415,14627001.857142856,5874844.697012025,-0.02657098543321448,1.0310245646249772,-0.6329222386140713,0.42085737646972093,False,False,False
